Marijuana_Arrest Type,Adult/Juvenile,Arrest Year,Arrest Date,Arrest Time,CCN,Age,Offense Location District,Offense Location PSA,Offense Location Block GEOX,Offense Location Block GEOY,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location Block Address,Arrest Location Block GeoX,Arrest Location Block GeoY
Possession,Adult,2012,12/1/12,21:28:00,b'\x01\x1a\n7%\x10\xc2',21,3D,304,397900,139200,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Poss Marijuana,2300 BLOCK OF 9TH ST NW,397900,139200
Possession,Adult,2012,12/1/12,21:28:00,b'\x01\x1a\n7%\x10\xc2',23,3D,304,397900,139200,Out of State,Out of State,W ,U ,M,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 9TH ST NW,,
Possession,Adult,2012,12/1/12,21:33:00,b'\x0f\tMd{\x02\xa4',18,5D,505,401000,139400,505,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1300 BLOCK OF SARATOGA AVE NE,401000,139400
Possession,Adult,2012,12/2/12,4:50:00,b'\xa3\xc3q\xcb)\x10z',31,5D,502,398900,138300,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1600 BLOCK OF 1ST ST NW,399400,138200
Possession,Adult,2012,12/2/12,23:42:00,b'r\xb9\xa8\xb5 0\x15',27,7D,701,401000,133300,101,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1200 BLOCK OF GOOD HOPE RD SE,401000,133300
Possession,Adult,2012,12/4/12,2:22:00,b'5\xb8\x91\xd9J\xfe\x1c',31,6D,601,403800,136300,605,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,3400 BLOCK OF DIX ST NE,403700,136300
Possession,Adult,2012,12/4/12,15:50:00,b'\x9esCX\xb6n\xf8',48,4D,401,397900,145700,705,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,800 BLOCK OF GERANIUM ST NW,397900,145700
Possession,Adult,2012,12/4/12,16:50:00,b'\xf5\x7f\x89\x802\x15\xf4',28,1D,604,406300,135500,705,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,51ST ST SE / A ST SE,406300,135500
Possession with intent to distribute,Adult,2012,12/4/12,17:19:00,b'\x90D\x98\xf5\x1en\xe6',24,6D,601,404500,137300,601,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,3700 BLOCK OF HAYES ST NE,404500,137300
Possession,Adult,2012,12/4/12,17:45:00,b'\x87`P\xf5\x1e*\x9b',56,5D,507,401800,137000,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1600 BLOCK OF MARYLAND AVE NE,401800,137000
Possession with intent to distribute,Adult,2012,12/4/12,18:58:00,b'\xa7b$\xd9\xd0\xff\xc4',22,4D,405,399200,142700,,,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,UNIT BLOCK OF GALLATIN ST NE,399200,142700
Possession,Adult,2012,12/4/12,19:04:00,b'\xd6\xa2hu\xaeiV',36,5D,504,401800,140100,502,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1800 BLOCK OF HAMLIN ST NE,401800,140100
Possession,Adult,2012,12/4/12,20:14:00,b'\xfd\xc2\x02O\x07\xe9\xbd',53,3D,308,398100,137800,308,3D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1300 BLOCK OF 7TH ST NW,398100,137800
Possession,Adult,2012,12/4/12,21:43:00,b'\xa39\xb7\xb5lh\xf0',21,5D,504,402100,140800,503,5D,B ,U ,F,Narcotics,Ucsa Poss Marijuana,1900 BLOCK OF OTIS ST NE,402100,140800
Possession,Adult,2012,12/4/12,21:43:00,b'\xa39\xb7\xb5lh\xf0',53,5D,504,402100,140800,,,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1900 BLOCK OF OTIS ST NE,402100,140800
Possession with intent to distribute,Adult,2012,12/4/12,21:48:00,b'\xcb\xdd\x0bS\xfc\xee\xf3',46,5D,501,398600,138100,501,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,400 BLOCK OF Q ST NW,398600,138100
Possession,Unknown,2012,12/4/12,21:48:00,b'\xcb\xdd\x0bS\xfc\xee\xf3',Unk,5D,501,398600,138100,,,B ,U ,M,Narcotics,Ucsa Poss Marijuana,400 BLOCK OF Q ST NW,398600,138100
Possession with intent to distribute,Adult,2012,12/4/12,23:44:00,b'\x1f\xe8\xd5\xc1`\xac\x8a',29,3D,304,397800,139500,405,4D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1000 BLOCK OF EUCLID ST NW,397800,139500
Possession with intent to distribute,Adult,2012,12/4/12,23:44:00,b'\x1f\xe8\xd5\xc1`\xac\x8a',32,3D,304,397800,139500,505,5D,U,N ,M,Narcotics,Ucsa Pwid Marijuana,1000 BLOCK OF EUCLID ST NW,397800,139500
Possession with intent to distribute,Adult,2012,12/5/12,1:11:00,b')\x9dj\xa9\xc1\xcf\xe4',20,7D,708,399500,128500,105,1D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,4600 BLOCK OF SOUTH CAPITOL ST SE,399800,128200
Possession,Adult,2012,12/5/12,2:25:00,b'G^\xba\x82V\xb4u',26,7D,707,399600,129300,707,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,100 BLOCK OF YUMA ST SE,399600,129300
Possession,Adult,2012,12/5/12,14:44:00,b'\xcak\xad\x1d\xd5\xd5]',18,3D,306,398700,138800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF ELM ST NW,398700,138800
Possession with intent to distribute,Adult,2012,12/5/12,15:59:00,b'\xef\x87\xceC\xfb\xa1\xc5',18,6D,608,406800,136700,601,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,5500 BLOCK OF NANNIE HELEN BURROUGHS AVE NE,406800,136700
Possession,Adult,2012,12/5/12,15:59:00,b'\xef\x87\xceC\xfb\xa1\xc5',18,6D,608,406800,136700,601,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,5500 BLOCK OF NANNIE HELEN BURROUGHS AVE NE,406800,136700
Possession,Adult,2012,12/5/12,18:00:00,"b'""\xe2\x18B\x10\xca^'",29,6D,603,403700,135200,706,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,3400 BLOCK OF D ST SE,403700,135200
Possession,Adult,2012,12/5/12,19:11:00,b'\xa8\x80t_\x0b\xe6]',48,5D,506,401600,137300,507,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1000 BLOCK OF BLADENSBURG RD NE,401600,137300
Possession,Adult,2012,12/5/12,20:08:00,b'w\xb0g\x8f\xb2d)',27,3D,306,398500,138700,403,4D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,4TH ST NW / T ST NW,398500,138700
Possession,Adult,2012,12/5/12,20:08:00,b'w\xb0g\x8f\xb2d)',46,3D,306,398500,138700,401,4D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,4TH ST NW / T ST NW,398500,138700
Possession with intent to distribute,Adult,2012,12/5/12,20:49:00,b'S\xe2\xf8qBY\x86',20,7D,702,402300,132100,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2700 BLOCK OF BRUCE PL SE,402300,132100
Possession with intent to distribute,Adult,2012,12/5/12,21:03:00,b'S\xe2\xf8qBY\x86',24,7D,702,402300,132100,,,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,2700 BLOCK OF BRUCE PL SE,402300,132100
Possession,Adult,2012,12/5/12,21:45:00,"b'}~,F\xb0\x86\x83'",29,5D,504,400800,139500,104,1D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1000 BLOCK OF RHODE ISLAND AVE NE,400800,139500
Possession,Adult,2012,12/5/12,21:45:00,"b'}~,F\xb0\x86\x83'",33,5D,504,400800,139500,706,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1000 BLOCK OF RHODE ISLAND AVE NE,400800,139500
Possession,Juvenile,2012,12/5/12,Juvenile,Juvenile,Juvenile,7D,705,Juvenile,Juvenile,706,7D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Poss Marijuana,Juvenile,Juvenile,Juvenile
Possession,Adult,2012,12/6/12,0:15:00,b'\x0eU?\xda\xbcR$',23,3D,303,396400,139400,303,3D,U,H ,F,Narcotics,Ucsa Poss Marijuana,2300 BLOCK OF CHAMPLAIN ST NW,396400,139400
Possession with intent to distribute,Adult,2012,12/6/12,16:20:00,b'Rp\x05*w\xca\xdb',27,7D,706,400300,129100,706,7D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,600 BLOCK OF CHESAPEAKE ST,,
Possession with intent to distribute,Adult,2012,12/6/12,17:40:00,b'\x9f)f\xce\x8b\x1b#',38,7D,704,402300,130900,704,7D,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,3400 BLOCK OF 22ND ST SE,402300,130900
Possession,Adult,2012,12/6/12,17:41:00,b'\xc5\x1ci *\x92\x7f',18,1D,105,398800,133800,105,1D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,100 BLOCK OF P ST SW,398800,133800
Possession with intent to distribute,Adult,2012,12/6/12,17:49:00,b'\x9f)f\xce\x8b\x1b#',39,7D,704,402300,130900,606,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,3400 BLOCK OF 22ND ST SE,402300,130900
Distribution,Adult,2012,12/6/12,18:26:00,b'\t\xae\x86k\xf8\xe6.',23,4D,402,397600,144200,402,4D,B ,U ,M,Narcotics,Ucsa Dist Marijuana,6200 BLOCK OF GEORGIA AVE NW,397600,144200
Possession,Adult,2012,12/6/12,18:45:00,b'\xe4\xa8\xca\xab\x7f\xca*',21,7D,704,402100,131000,,,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1900 BLOCK OF RIDGECREST CT SE,402100,131000
Possession with intent to distribute,Adult,2012,12/6/12,18:56:00,"b'""\xb9\\?d\x05\xd7'",26,5D,507,402100,136800,507,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,700 BLOCK OF 19TH ST NE,402100,136800
Possession with intent to distribute,Adult,2012,12/6/12,18:56:00,"b'""\xb9\\?d\x05\xd7'",29,5D,507,402100,136800,101,1D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,700 BLOCK OF 19TH ST NE,402100,136800
Possession with intent to distribute,Adult,2012,12/6/12,19:20:00,b'\x08\x97\x9b\xaa\xe4F\x93',33,1D,108,401600,135200,108,1D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1600 BLOCK OF D ST SE,401600,135200
Possession,Adult,2012,12/6/12,19:37:00,b'\xab\xf6o\xd7\xddz\xcc',23,5D,505,402100,139400,505,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,2000 BLOCK OF CHANNING ST NE,402100,139400
Possession with intent to distribute,Adult,2012,12/6/12,20:27:00,"b'>\xfd\xbb""\xbd\x06d'",19,6D,602,406200,136200,105,1D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,200 BLOCK OF 51ST ST NE,406200,136200
Possession,Adult,2012,12/6/12,22:12:00,b'\x90\x05\x9d\xa9\xdeH\xf3',39,3D,306,398100,139900,301,3D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF HARVARD ST NW,398100,139900
Possession,Juvenile,2012,12/6/12,Juvenile,Juvenile,Juvenile,7D,703,Juvenile,Juvenile,702,7D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Poss Marijuana,Juvenile,Juvenile,Juvenile
Possession,Adult,2012,12/7/12,8:20:00,b'`\r7G\xec\xaf\xb5',41,5D,507,402000,136500,507,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1900 BLOCK OF E ST NE,402000,136500
Possession,Adult,2012,12/7/12,16:02:00,b':Y\xd9=\xb4FA',21,6D,602,405200,136100,102,1D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,4300 BLOCK OF BROOKS ST NE,405200,136100
Possession,Adult,2012,12/7/12,17:25:00,b'c\xf3m\xb6\xaa\x8c\xce',25,1D,105,399000,133800,105,1D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,UNIT BLOCK OF P ST SW,399000,133800
Possession,Adult,2012,12/7/12,18:15:00,b'O\x19\x96\xa7\x7f@\xc3',24,6D,604,405600,134900,604,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF 46TH PL SE,405600,134900
Possession,Adult,2012,12/7/12,18:15:00,b'O\x19\x96\xa7\x7f@\xc3',37,6D,604,405600,134900,604,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF 46TH PL SE,405600,134900
Possession with intent to distribute,Adult,2012,12/7/12,18:18:00,b'+\x1e\xddg`\x99\x94',19,5D,506,401400,137900,708,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1200 BLOCK OF SIMMS PL NE,401300,138000
Possession with intent to distribute,Adult,2012,12/7/12,18:48:00,b'\xc7nN]:\x83\xb9',31,1D,102,398200,136900,Out of State,Out of State,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-fel,800 BLOCK OF 6TH ST NW,398200,136900
Possession with intent to distribute,Adult,2012,12/7/12,20:53:00,b'+\xd9\xad\xe1;\xa5\xbc',21,7D,708,399900,128200,707,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,300 BLOCK OF SOUTHERN AVE SE,399900,128200
Possession,Adult,2012,12/7/12,21:21:00,b'j+\x02.\xbc\xeb\xbb',37,1D,102,398200,136900,504,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,800 BLOCK OF 6TH ST NW,398200,136900
Possession with intent to distribute,Adult,2012,12/7/12,22:27:00,b'\xb4\xf1@&ond',33,3D,308,398200,137700,505,5D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,600 BLOCK OF N ST NW,398200,137700
Possession,Adult,2012,12/8/12,0:08:00,b'$\x83_\xad\x0e\xb9\xa4',20,1D,104,398900,137200,Out of State,Out of State,A ,N ,M,Narcotics,Ucsa Poss Marijuana,1ST ST NW / K ST NW,398900,137200
Possession with intent to distribute,Adult,2012,12/8/12,0:12:00,b'\xd0\x1dB\xb6O(N',19,3D,306,398100,139700,306,3D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,600 BLOCK OF FAIRMONT ST NW,398100,139700
Possession with intent to distribute,Adult,2012,12/8/12,0:12:00,b'\xd0\x1dB\xb6O(N',20,3D,306,398100,139700,306,3D,B ,N ,F,Narcotics,Poss W/i To Dist Marijuana-misd,600 BLOCK OF FAIRMONT ST NW,398100,139700
Possession with intent to distribute,Adult,2012,12/8/12,0:14:00,b'\xc7k=Y\x89\\\x16',25,6D,606,404200,133000,606,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2000 BLOCK OF 38TH ST SE,404200,133000
Possession with intent to distribute,Adult,2012,12/8/12,0:39:00,b')\x0f\x0b`\xb1J\xe8',28,3D,301,397100,138800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1400 BLOCK OF U ST NW,397100,138800
Possession with intent to distribute,Adult,2012,12/8/12,0:39:00,b')\x0f\x0b`\xb1J\xe8',28,3D,301,397100,138800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1400 BLOCK OF U ST NW,397100,138800
Possession with intent to distribute,Adult,2012,12/8/12,0:39:00,b')\x0f\x0b`\xb1J\xe8',29,3D,301,397100,138800,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1400 BLOCK OF U ST NW,397100,138800
Possession with intent to distribute,Adult,2012,12/8/12,0:39:00,b')\x0f\x0b`\xb1J\xe8',29,3D,301,397100,138800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1400 BLOCK OF U ST NW,397100,138800
Possession with intent to distribute,Adult,2012,12/8/12,0:39:00,b')\x0f\x0b`\xb1J\xe8',32,3D,301,397100,138800,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1400 BLOCK OF U ST NW,397100,138800
Possession,Adult,2012,12/8/12,4:30:00,b'\xe3m\x88S\r\xcb\t',33,1D,104,401300,136900,,,B ,U ,M,Narcotics,Ucsa Poss Marijuana,14TH ST NE / H ST NE,401300,136900
Possession,Adult,2012,12/8/12,11:37:00,b'_\xde\xcb\x13\x97_0',44,6D,602,406400,136600,602,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF DIVISION AVE NE,406400,136600
Possession,Adult,2012,12/8/12,12:18:00,b'\xd6R-u5W\x00',23,6D,601,404600,137300,104,1D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,3500 BLOCK OF JAY ST NE,404400,137500
Possession,Adult,2012,12/8/12,18:00:00,b'<g\xdc\xf6\xb2\xac\xcc',28,4D,407,398000,141300,105,1D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,700 BLOCK OF SHEPHERD ST NW,398000,141300
Possession,Adult,2012,12/8/12,19:45:00,b'rC8\xd7}\xf0\xcc',26,6D,602,404700,136900,603,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,HAYES ST NE / MINNESOTA AVE NE,404700,136900
Possession,Adult,2012,12/8/12,20:30:00,"b'\xc0\x00\xa6q\xc3\xa9,'",24,3D,304,397900,139200,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Poss Marijuana,2300 BLOCK OF 9TH ST NW,397900,139200
Possession,Adult,2012,12/8/12,21:04:00,b'!\x90^#V0W',28,6D,602,406200,136300,,,B ,U ,M,Narcotics,Ucsa Poss Marijuana,300 BLOCK OF 50TH ST NE,406200,136300
Possession,Adult,2012,12/8/12,22:00:00,b'%\x0e \x84}\xed0',20,3D,303,396400,139000,601,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 18TH ST NW,396400,139000
Possession,Adult,2012,12/8/12,22:00:00,b'%\x0e \x84}\xed0',24,3D,303,396400,139000,505,5D,B ,N ,F,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 18TH ST NW,396400,139000
Possession,Adult,2012,12/8/12,22:00:00,b'%\x0e \x84}\xed0',30,3D,303,396400,139000,502,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 18TH ST NW,396400,139000
Possession,Juvenile,2012,12/8/12,Juvenile,Juvenile,Juvenile,4D,409,Juvenile,Juvenile,305,3D,Juvenile,Juvenile,Juvenile,Narcotics,Ucsa Poss Marijuana,Juvenile,Juvenile,Juvenile
Possession with intent to distribute,Adult,2012,12/10/12,0:58:00,b'\xfeD\xd6\x00\xab\x9e\x87',28,6D,605,405000,133300,607,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1500 BLOCK OF 42ND ST SE,405000,133300
Possession,Adult,2012,12/11/12,1:18:00,b'\x011I\xe8\xc8\x19q',19,6D,608,405900,135900,604,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,100 BLOCK OF SYCAMORE RD NE,405900,135900
Possession with intent to distribute,Adult,2012,12/11/12,6:12:00,b'\x14EO\x0c\x84\xffo',39,1D,106,401300,134400,106,1D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1400 BLOCK OF L ST SE,401300,134400
Possession,Adult,2012,12/11/12,18:05:00,b'h\x04\xac \xc9\\v',18,5D,507,402300,136500,507,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,500 BLOCK OF 23RD PL NE,402300,136500
Possession with intent to distribute,Adult,2012,12/11/12,18:25:00,b'\xd5+!`\x9b4*',18,6D,603,404100,135700,,,W ,U ,M,Narcotics,Ucsa Pwid Marijuana,UNIT BLOCK OF RIDGE RD SE,404100,135700
Possession,Adult,2012,12/11/12,19:02:00,b'\xc8\xfei\x8d\xba\xb2\xad',21,5D,504,400600,139600,504,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,2600 BLOCK OF 10TH ST NE,400600,139600
Possession,Adult,2012,12/11/12,19:05:00,b'<\x07H\xbb\x1a\xc0\x1c',19,5D,501,399700,137700,Out of State,Out of State,W ,U ,M,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF FLORIDA AVE NE,399700,137700
Possession,Adult,2012,12/11/12,19:05:00,b'<\x07H\xbb\x1a\xc0\x1c',19,5D,501,399700,137700,Out of State,Out of State,W ,U ,M,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF FLORIDA AVE NE,399700,137700
Possession,Adult,2012,12/11/12,19:05:00,b'<\x07H\xbb\x1a\xc0\x1c',19,5D,501,399700,137700,Out of State,Out of State,W ,U ,M,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF FLORIDA AVE NE,399700,137700
Possession,Adult,2012,12/11/12,19:05:00,b'<\x07H\xbb\x1a\xc0\x1c',19,5D,501,399700,137700,Out of State,Out of State,W ,U ,F,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF FLORIDA AVE NE,399700,137700
Possession,Adult,2012,12/11/12,22:00:00,b'*\xdd\xba\x94\x99\xac\x82',21,7D,707,399800,130300,707,7D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF SAVANNAH ST SE,399800,130300
Possession,Adult,2012,12/12/12,0:10:00,b'\x07}\x97\x15\xcf\x16J',41,3D,303,396800,139300,603,6D,U,N ,M,Narcotics,Ucsa Poss Marijuana,2400 BLOCK OF 16TH ST NW,396800,139300
Possession,Adult,2012,12/12/12,16:13:00,b'+`w\xea\xb5{\x03',28,6D,603,404300,136200,506,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,3900 BLOCK OF MINNESOTA AVE NE,404300,136200
Possession with intent to distribute,Adult,2012,12/12/12,16:35:00,b'\x80\x00z\x99\xe8u\xff',33,3D,306,398300,138900,108,1D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,2000 BLOCK OF GEORGIA AVE NW,398300,138900
Possession with intent to distribute,Adult,2012,12/12/12,16:49:00,b'\\\x99\xae\x15\x139\x1b',28,6D,603,403500,135200,607,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,3300 BLOCK OF D ST SE,403500,135200
Possession,Adult,2012,12/12/12,17:18:00,b'\xb6Py\x12\x03\x00h',54,1D,103,398800,136500,705,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,500 BLOCK OF 2ND ST NW,398800,136500
Possession,Adult,2012,12/12/12,20:16:00,b'\x1a\xa0]%\x00\x97Z',24,5D,502,400200,139500,502,5D,B ,N ,F,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF EDGEWOOD ST NE,400200,139500
Possession,Adult,2012,12/12/12,21:04:00,b'\x1d\x03+\x9b*\x0e@',19,1D,102,398400,136900,Out of State,Out of State,B ,N ,F,Narcotics,Ucsa Poss Marijuana,400 BLOCK OF H ST NW,398400,136900
Possession with intent to distribute,Adult,2012,12/12/12,22:09:00,b'\xcb\xc4U\xc7\xdb\xd2c',32,5D,505,401800,139300,505,5D,U,N ,M,Narcotics,Ucsa Pwid Marijuana,2400 BLOCK OF 18TH ST NE,401800,139300
Possession,Adult,2012,12/13/12,0:43:00,b'\x87\x86\x90\x021\xe4\x9a',21,7D,707,400100,131000,607,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,500 BLOCK OF MELLON ST SE,400100,131000
Possession,Adult,2012,12/13/12,8:17:00,b'T$\x1c\xa0>\xf1K',21,5D,506,401400,137900,502,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1200 BLOCK OF SIMMS PL NE,401400,137900
Possession,Adult,2012,12/13/12,13:28:00,b'\xc0\x08\xaaMw\xf9`',19,3D,307,397500,138400,305,3D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1200 BLOCK OF S ST NW,397500,138400
Possession,Adult,2012,12/13/12,16:16:00,b'U\xf1.Y\x95Bn',37,7D,707,399700,131100,507,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,400 BLOCK OF OAKWOOD ST SE,399700,131100
Possession,Adult,2012,12/13/12,16:46:00,b'\xff\xb3).\x98\x9a\n',31,5D,507,402100,136900,501,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,800 BLOCK OF 19TH ST NE,402100,136900
Possession,Adult,2012,12/13/12,16:51:00,b'Pfz*}\xc3\xe1',18,5D,505,401600,139300,502,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1600 BLOCK OF MONTANA AVE NE,401600,139300
Possession,Adult,2012,12/13/12,17:09:00,"b""\x0b\xde\x1f\x143>'""",47,6D,603,404400,135300,707,7D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,300 BLOCK OF RIDGE RD SE,404400,135400
Possession,Adult,2012,12/13/12,17:22:00,b'\x0cY\xcd\x94\xbc\xbc>',27,5D,507,401800,136800,603,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1700 BLOCK OF BENNING RD NE,401800,136800
Possession,Adult,2012,12/13/12,17:26:00,"b""o\x0f\xfa\xa9m'\xea""",24,5D,505,401100,139500,505,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,2500 BLOCK OF 14TH ST NE,401100,139500
Possession with intent to distribute,Adult,2012,12/13/12,18:52:00,b'!\xfc\x9f_\xcf\x8e\xd7',18,7D,708,399800,129300,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,300 BLOCK OF ATLANTIC ST SE,399800,129300
Distribution,Adult,2012,12/13/12,18:57:00,b'\x9bV\xee\xb8J2\xf9',21,6D,601,404600,137300,608,6D,B ,N ,M,Narcotics,Ucsa Dist Marijuana,3500 BLOCK OF JAY ST NE,404400,137500
Distribution,Adult,2012,12/13/12,18:57:00,b'\x9bV\xee\xb8J2\xf9',26,6D,601,404600,137300,,,B ,U ,M,Narcotics,Ucsa Dist Marijuana,3500 BLOCK OF JAY ST NE,404400,137500
Possession,Adult,2012,12/13/12,19:55:00,b'\xd3\x17N\x970\xd2h',25,5D,507,401700,137100,608,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1600 BLOCK OF MARYLAND AVE NE,401700,137100
Possession with intent to distribute,Adult,2012,12/13/12,21:05:00,"b""'\x1e|}C\xa9B""",33,1D,105,398500,134100,608,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,400 BLOCK OF N ST NW,398500,134100
Possession,Adult,2012,12/13/12,23:17:00,"b""&'\xc4V(u\xee""",31,5D,505,401500,139400,505,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,DOWNING ST NE / MONTANA AVE NE,401500,139400
Possession,Adult,2012,12/14/12,0:19:00,b'\xdc\xee=\xdf\xe2\xc3\xed',23,1D,102,398200,137100,703,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF MASSACHUSETTS AVE NW,398200,137100
Possession,Adult,2012,12/14/12,0:49:00,b'\xdf\x15\xedl\xd7pp',33,1D,102,398200,136400,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF E ST NW,398200,136400
Distribution,Adult,2012,12/14/12,17:12:00,b'\xc71\x8a\xc0=\x80\xec',18,6D,604,406900,135400,507,5D,B ,N ,M,Narcotics,Ucsa Dist Marijuana,5600 BLOCK OF CENTRAL AVE SE,406900,135400
Distribution,Adult,2012,12/14/12,17:12:00,b'\xc71\x8a\xc0=\x80\xec',18,6D,604,406900,135400,608,6D,B ,N ,M,Narcotics,Ucsa Dist Marijuana,5600 BLOCK OF CENTRAL AVE SE,406900,135400
Possession with intent to distribute,Adult,2012,12/14/12,17:13:00,b'\xfaf\xcf\tT\xb6\x8c',18,6D,604,406900,135400,,,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,5600 BLOCK OF CENTRAL AVE SE,406900,135400
